Date,BNDX,EMB,MUB,VDE,VEA,VHT,VNQ,VTI,VWO
2014-02-24,43.42101287841797,79.18976593017578,90.12574005126953,100.78565216064453,34.0011100769043,99.02159118652344,52.293704986572266,84.6906509399414,32.313201904296875
2014-02-25,43.51601028442383,79.26214599609375,90.30371856689453,100.67312622070312,33.93611145019531,98.8946533203125,52.46583557128906,84.65560913085938,31.907533645629883
2014-02-26,43.57646942138672,79.25491333007812,90.42240142822266,100.07849884033203,33.830501556396484,98.8946533203125,52.5855598449707,84.74324798583984,31.824739456176758
2014-02-27,43.671451568603516,79.62425231933594,90.6851806640625,100.10260009765625,33.96861267089844,99.38420104980469,52.443389892578125,85.19013214111328,32.45394515991211
2014-02-28,43.6196403503418,80.04419708251953,90.8970718383789,100.6811752319336,34.00923156738281,98.91281127929688,52.929805755615234,85.34785461425781,32.197288513183594
2014-03-03,43.74068069458008,79.32525634765625,91.0338363647461,100.1106185913086,33.31865310668945,98.31448364257812,52.959712982177734,84.72569274902344,31.63432502746582
2014-03-04,43.65422821044922,79.84864807128906,90.90637969970703,101.23567199707031,33.976741790771484,100.2544937133789,53.72303009033203,86.05763244628906,32.15589141845703
2014-03-05,43.66286849975586,79.93590545654297,90.73645782470703,100.1668930053711,33.90361785888672,100.03692626953125,53.655670166015625,86.07514953613281,32.2552490234375
2014-03-06,43.61098098754883,79.7759780883789,90.62599182128906,100.80171966552734,34.28547668457031,99.23009490966797,53.20668411254883,86.2328872680664,32.70231246948242
2014-03-07,43.56776428222656,79.63783264160156,90.17565155029297,101.00261688232422,34.10673904418945,98.95813751220703,52.63045883178711,86.20658874511719,32.246971130371094
2014-03-10,43.59370422363281,79.47793579101562,90.36251831054688,101.2115478515625,33.87923812866211,99.23009490966797,52.35358428955078,86.1452407836914,32.05655288696289
2014-03-11,43.61098098754883,79.32525634765625,90.447509765625,99.90170288085938,33.64363479614258,98.97626495361328,52.68284225463867,85.66331481933594,31.683998107910156
2014-03-12,43.671512603759766,79.33981323242188,90.69393157958984,100.00617980957031,33.49739456176758,99.03065490722656,52.839996337890625,85.72467041015625,31.80817222595215
2014-03-13,43.68878936767578,79.18714141845703,90.88941192626953,99.00972747802734,32.9043083190918,97.64366149902344,52.59303665161133,84.7344741821289,31.26175880432129
2014-03-14,43.70610809326172,79.3543472290039,90.92341613769531,99.29097747802734,32.82305145263672,97.1994400024414,52.72773361206055,84.62931823730469,31.46873664855957
2014-03-17,43.70610809326172,79.44158172607422,91.1103515625,99.92581939697266,33.22116470336914,97.99720001220703,52.839996337890625,85.30406951904297,31.80817222595215
2014-03-18,43.723392486572266,79.67416381835938,91.04235076904297,100.80975341796875,33.432403564453125,99.3388900756836,52.99714660644531,86.03134155273438,32.29664993286133
2014-03-19,43.61098098754883,79.60151672363281,90.63446044921875,99.98206329345703,33.018043518066406,98.98533630371094,51.99435806274414,85.54064178466797,31.65915870666504
2014-03-20,43.59370422363281,79.55060577392578,90.62599182128906,100.46419525146484,32.8880500793457,98.8946533203125,52.084171295166016,85.97000122070312,31.80817222595215
2014-03-21,43.66286849975586,79.44158172607422,90.69393157958984,100.84994506835938,32.83118438720703,97.03627014160156,52.56311798095703,85.6545639038086,31.998611450195312
2014-03-24,43.69746017456055,79.73234558105469,90.60049438476562,100.56065368652344,32.8880500793457,95.56767272949219,52.2188720703125,85.15507507324219,32.28007507324219
2014-03-25,43.70610809326172,79.94318389892578,90.4815444946289,101.3883285522461,33.26496124267578,96.22038269042969,52.6956672668457,85.45694732666016,32.782325744628906
2014-03-26,43.74934005737305,80.17579650878906,90.77893829345703,100.94635772705078,33.27317428588867,96.11158752441406,52.10062026977539,84.7440414428711,32.790626525878906
2014-03-27,43.79255294799805,80.72830200195312,90.96591186523438,101.8785171508789,33.4620361328125,96.00281524658203,52.432037353515625,84.56803894042969,33.17249298095703
2014-03-28,43.74934005737305,80.6846694946289,90.92341613769531,103.1562271118164,33.700172424316406,95.45890045166016,52.748390197753906,84.94650268554688,33.438133239746094
2014-03-31,43.75798416137695,80.99726867675781,90.974365234375,103.1883773803711,33.8890380859375,96.9274673461914,53.19281768798828,85.78258514404297,33.68717575073242
2014-04-01,43.72767639160156,81.46063995361328,90.79295349121094,103.77497100830078,34.13539123535156,97.6889877319336,53.43383026123047,86.4514389038086,34.01094436645508
2014-04-02,43.675743103027344,81.03010559082031,90.70777893066406,104.18479919433594,34.192867279052734,98.08785247802734,53.479026794433594,86.72427368164062,34.13545608520508
2014-04-03,43.7363395690918,80.94981384277344,90.81851196289062,104.59465026855469,34.077911376953125,97.50765228271484,53.36604309082031,86.48664093017578,33.93621826171875
2014-04-04,43.805606842041016,81.438720703125,91.11663055419922,104.1767578125,33.987579345703125,95.80337524414062,53.546810150146484,85.29853820800781,33.87811279296875
2014-04-07,43.848873138427734,81.24171447753906,91.26995849609375,102.56156921386719,33.831573486328125,94.68832397460938,53.720054626464844,84.27761840820312,34.060733795166016
2014-04-08,43.81425476074219,81.6211929321289,91.2955551147461,103.6142578125,33.80692672729492,94.18064880371094,54.05148696899414,84.64726257324219,34.376190185546875
2014-04-09,43.805606842041016,81.67955780029297,91.15921020507812,104.2249984741211,34.274986267089844,96.2475814819336,53.9158935546875,85.65937042236328,34.65013885498047
2014-04-10,43.89215850830078,82.06632995605469,91.54254913330078,102.7704849243164,33.65912628173828,92.95682525634766,53.4036979675293,83.77597045898438,34.31808853149414
2014-04-11,43.952781677246094,81.9349365234375,91.8236312866211,102.50530242919922,33.470252990722656,91.79645538330078,53.07981491088867,82.94868469238281,34.30148696899414
2014-04-14,43.88351821899414,81.7744369506836,91.72991943359375,103.80712127685547,33.65912628173828,92.13187408447266,53.396175384521484,83.51195526123047,34.25166320800781
2014-04-15,43.99605941772461,81.48983001708984,91.84068298339844,105.10091400146484,33.4948844909668,93.020263671875,54.02887725830078,84.08399200439453,33.74528884887695
2014-04-16,43.952781677246094,81.7233657836914,91.80655670166016,106.41875457763672,33.93831253051758,93.63672637939453,54.375362396240234,84.96410369873047,34.093955993652344
2014-04-17,43.88351821899414,81.81095123291016,91.59363555908203,107.37503051757812,34.06148147583008,93.64581298828125,54.05901336669922,85.13133239746094,34.50072479248047
2014-04-21,43.91813278198242,81.95684051513672,91.74694061279297,108.04203033447266,34.11895751953125,94.81522369384766,54.36782455444336,85.47454833984375,34.27657699584961
2014-04-22,43.91813278198242,81.8765640258789,91.7724838256836,107.84113311767578,34.2585563659668,95.87588500976562,54.48834228515625,85.91461181640625,34.16036605834961
2014-04-23,43.92679977416992,81.7744369506836,91.84068298339844,108.31524658203125,34.16823196411133,95.36822509765625,54.26991653442383,85.69457244873047,33.977725982666016
2014-04-24,43.92679977416992,81.69414520263672,91.95143127441406,108.22683715820312,34.1600227355957,95.18692016601562,54.49586868286133,85.80899047851562,33.977725982666016
2014-04-25,43.978729248046875,81.40225219726562,92.087646484375,107.65631103515625,33.99578094482422,94.37102508544922,54.284969329833984,84.97293090820312,33.58755874633789
2014-04-28,43.93545913696289,81.43144989013672,92.06211853027344,107.86521911621094,34.094337463378906,94.76991271972656,54.70677947998047,85.09608459472656,33.68717575073242
2014-04-29,43.952781677246094,81.75253295898438,91.98544311523438,108.36347961425781,34.316043853759766,95.43168640136719,54.744441986083984,85.5185546875,34.01094436645508
2014-04-30,44.02203369140625,81.85470581054688,92.10470581054688,108.4197006225586,34.422794342041016,95.6311264038086,54.94028854370117,85.83538818359375,33.986026763916016
2014-05-01,44.05495834350586,81.83637237548828,92.2584228515625,107.92951202392578,34.537750244140625,95.81243133544922,55.17378234863281,85.86177825927734,34.01094436645508
2014-05-02,44.06364822387695,82.02684783935547,92.17301940917969,108.35542297363281,34.488487243652344,95.14158630371094,55.15870666503906,85.79137420654297,34.235076904296875
2014-05-05,44.04628372192383,82.05611419677734,92.21571350097656,108.84558868408203,34.44742965698242,95.73085021972656,55.27168655395508,85.93220520019531,34.08565139770508
2014-05-06,44.07229995727539,82.31977844238281,92.3266830444336,108.909912109375,34.39815902709961,94.8061752319336,55.07586669921875,85.14010620117188,34.21847152709961
2014-05-07,44.07229995727539,82.97899627685547,92.34382629394531,109.71346282958984,34.430999755859375,94.942138671875,55.73869705200195,85.53617095947266,34.43430709838867
2014-05-08,44.132991790771484,83.33056640625,92.5572738647461,108.08220672607422,34.422794342041016,94.31664276123047,55.866764068603516,85.30732727050781,34.34299087524414
2014-05-09,44.10696792602539,83.16944885253906,92.59994506835938,108.09022521972656,34.37352752685547,94.96028900146484,55.9044075012207,85.5185546875,34.31808853149414
2014-05-12,44.089637756347656,83.0962142944336,92.59138488769531,108.74113464355469,34.636287689208984,96.19317626953125,56.07764434814453,86.48664093017578,34.87427520751953
2014-05-13,44.21100997924805,83.12550354003906,92.64263916015625,109.12686157226562,34.68556213378906,96.19317626953125,55.71611022949219,86.43384552001953,35.02370071411133
2014-05-14,44.245697021484375,83.55033874511719,92.90731811523438,109.1348876953125,34.636287689208984,96.2475814819336,55.73869705200195,85.95861053466797,35.256141662597656
2014-05-15,44.32369613647461,83.48442077636719,93.18053436279297,107.83309936523438,34.48027420043945,95.31385040283203,55.70857238769531,85.16651916503906,34.94068908691406
2014-05-16,44.245697021484375,83.40381622314453,93.052490234375,107.56790161132812,34.537750244140625,95.60392761230469,56.22075653076172,85.52735900878906,35.37236404418945
2014-05-19,44.25434494018555,83.56494903564453,93.0097885131836,107.93755340576172,34.48027420043945,96.3200912475586,55.99478530883789,85.92339324951172,35.38897705078125
2014-05-20,44.21100997924805,83.59428405761719,93.052490234375,107.65631103515625,34.25035858154297,95.61300659179688,55.8215446472168,85.28092956542969,35.09011459350586
2014-05-21,44.193660736083984,83.53565216064453,92.94149780273438,108.92596435546875,34.529537200927734,96.3200912475586,55.45248031616211,85.94100189208984,35.33916091918945
2014-05-22,44.17633819580078,83.68213653564453,92.97563934326172,108.7491683959961,34.61166763305664,96.9274673461914,55.35456466674805,86.2314224243164,35.61311340332031
2014-05-23,44.193660736083984,83.7187728881836,93.0097885131836,108.58848571777344,34.69377517700195,97.12689208984375,55.84415817260742,86.6802978515625,35.61311340332031
2014-05-27,44.280357360839844,83.8286361694336,93.02686309814453,108.80542755126953,34.907264709472656,97.82495880126953,56.243377685546875,87.25234985351562,35.32255554199219
2014-05-28,44.540428161621094,84.26075744628906,93.19763946533203,109.0384750366211,34.8005256652832,97.59832000732422,55.889347076416016,87.1555404663086,35.45537567138672
2014-05-29,44.375694274902344,84.61968994140625,93.23179626464844,109.90634155273438,35.03044509887695,98.21476745605469,56.0023307800293,87.62199401855469,35.496883392333984
2014-05-30,44.349708557128906,84.69293212890625,93.13785552978516,109.80989837646484,35.03044509887695,98.35981750488281,56.258419036865234,87.63957214355469,35.040313720703125
2014-06-02,44.341033935546875,84.70762634277344,92.95987701416016,109.52865600585938,35.087928771972656,98.45954132080078,56.43167495727539,87.74518585205078,35.21464157104492
2014-06-03,44.28894805908203,84.09017944335938,92.77159881591797,109.94652557373047,35.0140266418457,98.70429992675781,56.40153503417969,87.70999145507812,35.413875579833984
2014-06-04,44.20216369628906,84.03873443603516,92.61751556396484,109.89025115966797,35.03044509887695,99.02159118652344,56.51453399658203,87.89480590820312,35.21464157104492
2014-06-05,44.341033935546875,84.25189971923828,92.74591827392578,110.53311920166016,35.268577575683594,99.38420104980469,57.55397415161133,88.607666015625,35.61311340332031
2014-06-06,44.436500549316406,84.94286346435547,92.72021484375,111.52957916259766,35.44923782348633,99.41140747070312,57.31293487548828,89.0653076171875,35.9949836730957
2014-06-09,44.42780303955078,84.90612030029297,92.6346435546875,111.67423248291016,35.40817642211914,99.1666488647461,56.61997985839844,89.2149658203125,36.2191162109375
2014-06-10,44.40177917480469,84.59004974365234,92.37787628173828,111.50545501708984,35.34248352050781,99.37515258789062,56.19817352294922,89.19732666015625,36.360233306884766
2014-06-11,44.3583984375,84.30338287353516,92.46348571777344,111.93939971923828,35.178245544433594,99.32981872558594,56.04752731323242,88.89810943603516,36.2357177734375
2014-06-12,44.41914749145508,84.20779418945312,92.57470703125,112.38134765625,35.18645477294922,98.81307983398438,55.9044075012207,88.26444244384766,36.069679260253906
2014-06-13,44.436500549316406,84.38420104980469,92.42924499511719,113.49834442138672,35.178245544433594,98.74057006835938,56.04752731323242,88.55489349365234,36.202518463134766
2014-06-16,44.41914749145508,83.8990707397461,92.36934661865234,114.04479217529297,35.2028923034668,99.01251983642578,55.76129150390625,88.62527465820312,35.97006607055664
2014-06-17,44.384429931640625,83.62712097167969,92.35221862792969,113.90819549560547,35.161834716796875,99.08505249023438,55.9044075012207,88.94212341308594,35.9949836730957
2014-06-18,44.42780303955078,84.24455261230469,92.64319610595703,114.76802825927734,35.46565628051758,99.83748626708984,56.29608917236328,89.60218811035156,36.410037994384766
2014-06-19,44.50593185424805,84.0975341796875,92.5490493774414,115.53945922851562,35.638099670410156,100.13662719726562,56.76308059692383,89.70781707763672,36.18590545654297
2014-06-20,44.41914749145508,84.24455261230469,92.46348571777344,116.6323471069336,35.5641975402832,101.07038116455078,56.95891571044922,89.91902160644531,36.202518463134766
2014-06-23,44.48857879638672,84.43567657470703,92.59183502197266,117.00200653076172,35.473880767822266,100.67149353027344,56.72541809082031,89.89260864257812,36.03648376464844
2014-06-24,44.514617919921875,84.75910186767578,92.55765533447266,114.54304504394531,35.26860427856445,100.58084106445312,56.76725387573242,89.26517486572266,35.9845085144043
2014-06-25,44.59272384643555,84.95755767822266,92.93413543701172,115.39484405517578,35.301841735839844,101.56896209716797,56.65320587158203,89.71587371826172,36.13540267944336
2014-06-26,44.627445220947266,84.93553161621094,93.10533142089844,115.50731658935547,35.28523254394531,101.54178619384766,56.59998321533203,89.66283416748047,36.11863327026367
2014-06-27,44.601409912109375,84.94286346435547,93.0197982788086,115.5475082397461,35.35171127319336,101.45111846923828,57.0333137512207,89.9014663696289,36.21082305908203
2014-06-30,44.61875915527344,84.72967529296875,92.98552703857422,115.68411254882812,35.393253326416016,101.19729614257812,56.896484375,89.93680572509766,36.15215301513672
2014-07-01,44.59181594848633,84.64193725585938,92.96748352050781,115.82075500488281,35.70905303955078,102.5571060180664,57.200584411621094,90.58191680908203,36.47905731201172
2014-07-02,44.54837417602539,84.5091552734375,92.5557632446289,115.62787628173828,35.75059127807617,103.1735610961914,57.063724517822266,90.5289077758789,36.69699478149414
2014-07-03,44.52230453491211,84.45013427734375,92.58150482177734,116.17428588867188,35.80877685546875,103.48178100585938,56.73682403564453,91.00611877441406,36.88977813720703
2014-07-07,44.59181594848633,84.58289337158203,92.51290130615234,115.16178131103516,35.53453826904297,102.54804229736328,56.90408706665039,90.5289077758789,36.96521759033203
2014-07-08,44.643943786621094,85.12875366210938,92.65016174316406,115.02518463134766,35.17719650268555,101.38765716552734,57.071346282958984,89.839599609375,36.80595397949219
2014-07-09,44.635276794433594,85.40165710449219,92.67584991455078,115.75642395019531,35.31016159057617,101.79562377929688,57.16256332397461,90.22844696044922,37.023887634277344
2014-07-10,44.67871856689453,85.15086364746094,92.79593658447266,114.5510482788086,34.894649505615234,101.73217010498047,57.42104721069336,89.83074188232422,36.79757308959961
2014-07-11,44.71345138549805,85.23200988769531,92.7616958618164,113.60283660888672,34.93620300292969,101.91346740722656,57.42865753173828,89.9103012084961,36.8646354675293
2014-07-14,44.68740463256836,85.06233978271484,92.6844711303711,114.655517578125,35.185508728027344,102.28514099121094,57.70994567871094,90.34330749511719,37.149627685546875
2014-07-15,44.70477294921875,84.96647644042969,92.81311798095703,114.06084442138672,35.07746887207031,101.26077270507812,57.747962951660156,90.11357879638672,37.099327087402344
2014-07-16,44.739532470703125,84.90007019042969,93.03614807128906,115.7966079711914,35.33509063720703,100.98880004882812,57.930416107177734,90.34330749511719,37.216678619384766
2014-07-17,44.82640838623047,84.7156753540039,93.1990966796875,114.0528564453125,34.86970901489258,99.80123138427734,57.6339111328125,89.30052947998047,36.50419998168945
2014-07-18,44.8177375793457,85.01809692382812,93.18195343017578,114.46265411376953,35.16057205200195,101.47832489013672,58.204105377197266,90.2637939453125,37.074188232421875
2014-07-21,44.83510971069336,85.20986938476562,93.30207824707031,114.62339782714844,35.01930236816406,101.09757232666016,57.99123001098633,90.05168914794922,37.20829772949219
2014-07-22,44.84379959106445,85.3426284790039,93.39637756347656,115.5153579711914,35.20212936401367,101.9859848022461,58.17369842529297,90.51123809814453,37.5938835144043
2014-07-23,44.87855911254883,85.79261016845703,93.53368377685547,116.18231964111328,35.27693176269531,103.00130462646484,58.28012466430664,90.72333526611328,37.60226058959961
2014-07-24,44.82640838623047,85.66722106933594,93.3792953491211,116.29484558105469,35.33509063720703,102.72933959960938,58.204105377197266,90.74099731445312,37.786685943603516
2014-07-25,44.90462112426758,85.54917907714844,93.55938720703125,115.38677215576172,35.2104377746582,102.34860229492188,57.801177978515625,90.2637939453125,37.63579177856445
2014-07-28,44.87855911254883,85.24675750732422,93.59371948242188,115.1376724243164,35.22705078125,102.29419708251953,58.204105377197266,90.23726654052734,37.83696365356445
2014-07-29,44.94807052612305,85.15086364746094,93.66231536865234,114.77606201171875,35.193817138671875,102.58431243896484,57.922813415527344,89.9103012084961,37.4932975769043
2014-07-30,44.86117172241211,85.1139907836914,93.2848892211914,114.12517547607422,35.16057205200195,103.09197235107422,57.801177978515625,89.97216033935547,37.300514221191406
2014-07-31,44.84379959106445,84.51651000976562,93.40499877929688,111.36082458496094,34.553932189941406,100.92533874511719,56.94208526611328,88.1428451538086,36.64670181274414
2014-08-01,44.900367736816406,83.88734436035156,93.74288177490234,110.47685241699219,34.362789154052734,100.8800048828125,56.80525588989258,87.9218978881836,36.8646354675293
2014-08-04,44.926475524902344,84.12421417236328,93.43338012695312,112.3010482788086,34.4791374206543,101.40579223632812,57.200584411621094,88.52284240722656,37.28374099731445
2014-08-05,44.891658782958984,84.02058410644531,93.36457061767578,109.87419128417969,34.055320739746094,100.5989761352539,56.615196228027344,87.74516296386719,36.722137451171875
2014-08-06,44.900367736816406,83.91697692871094,93.6482925415039,110.24384307861328,33.98051452636719,100.49925231933594,56.592403411865234,87.76283264160156,36.46229934692383
2014-08-07,44.952579498291016,83.76893615722656,93.7686767578125,109.4643783569336,33.697967529296875,99.39326477050781,56.62279510498047,87.30330657958984,36.294647216796875
2014-08-08,45.01347351074219,84.06498718261719,93.8460693359375,111.36884307861328,33.914039611816406,100.49925231933594,56.957305908203125,88.31073760986328,36.69699478149414
2014-08-11,44.996063232421875,84.23524475097656,93.7858657836914,111.51349639892578,33.99714279174805,100.58992004394531,57.31460952758789,88.62890625,37.225067138671875
2014-08-12,44.996063232421875,84.34623718261719,93.85465240478516,110.68584442138672,33.99714279174805,100.43578338623047,57.22339630126953,88.46983337402344,37.23345184326172
2014-08-13,45.06568908691406,84.56831359863281,93.88909149169922,111.1117172241211,34.229835510253906,101.66869354248047,58.05204772949219,89.09725189208984,37.3927116394043
2014-08-14,45.12660217285156,85.02723693847656,93.96642303466797,110.47685241699219,34.38772201538086,102.81999206542969,58.01405334472656,89.48609161376953,37.41785430908203
2014-08-15,45.11790466308594,85.153076171875,94.09542083740234,111.26439666748047,34.37109375,102.85626983642578,57.9532356262207,89.49492645263672,37.36756896972656
2014-08-18,45.11790466308594,85.16049194335938,94.1384048461914,111.63404846191406,34.56224060058594,103.70840454101562,58.52341079711914,90.29912567138672,37.753143310546875
2014-08-19,45.152706146240234,85.40475463867188,93.90625762939453,112.44564819335938,34.64534378051758,104.41551971435547,58.64504623413086,90.74984741210938,37.9710807800293
2014-08-20,45.16141891479492,84.99762725830078,94.0438003540039,112.71890258789062,34.52899169921875,104.36112213134766,58.91111755371094,90.96192169189453,37.91239929199219
2014-08-21,45.17879867553711,85.12350463867188,94.17277526855469,112.76709747314453,34.66196823120117,104.35206604003906,58.81989669799805,91.1651840209961,37.87886428833008
2014-08-22,45.23103713989258,85.11607360839844,94.18136596679688,112.08406829833984,34.51237869262695,104.488037109375,58.34854507446289,91.03262329101562,37.71123123168945
2014-08-25,45.309329986572266,85.08648681640625,94.21572875976562,113.14479064941406,34.74506378173828,105.40365600585938,58.219295501708984,91.50983428955078,38.02975845336914
2014-08-26,45.344154357910156,85.3233413696289,94.30175018310547,113.68317413330078,34.73675537109375,105.98382568359375,58.33333969116211,91.67774200439453,38.23930358886719
2014-08-27,45.44855880737305,85.86370849609375,94.4049072265625,113.60283660888672,34.83647155761719,105.93851470947266,58.37134552001953,91.6247329711914,38.432090759277344
2014-08-28,45.46595001220703,85.6490249633789,94.49091339111328,113.59481048583984,34.67026138305664,105.7300033569336,58.36375427246094,91.52749633789062,38.08005142211914
2014-08-29,45.45728302001953,85.58979797363281,94.58551788330078,114.31800842285156,34.64534378051758,106.21954345703125,58.675453186035156,91.80146789550781,38.05490493774414
2014-09-02,45.32135772705078,85.20394134521484,94.38035583496094,112.80729675292969,34.67858123779297,106.21954345703125,58.68304443359375,91.87216186523438,38.13034439086914
2014-09-03,45.31264114379883,85.35977935791016,94.32869720458984,113.24124145507812,34.90296173095703,106.5458984375,58.83509063720703,91.77495574951172,38.76737976074219
2014-09-04,45.303924560546875,85.34495544433594,94.21663665771484,111.63404846191406,34.75337219238281,105.89318084716797,58.61461639404297,91.58053588867188,38.59973907470703
2014-09-05,45.40846633911133,85.64915466308594,94.2856216430664,112.40550231933594,34.74506378173828,106.40989685058594,59.238033294677734,92.0047378540039,38.96855163574219
2014-09-08,45.35620880126953,85.10003662109375,94.2856216430664,110.66975402832031,34.39603042602539,106.67280578613281,59.177207946777344,91.81912994384766,38.51591491699219
2014-09-09,45.260353088378906,84.84031677246094,94.19940185546875,110.04296112060547,34.2630729675293,106.21954345703125,58.81229782104492,91.17401123046875,38.04651641845703
2014-09-10,45.242950439453125,84.81809997558594,94.03569793701172,109.87419128417969,34.46250534057617,107.08074951171875,57.884788513183594,91.5186767578125,37.87886428833008
2014-09-11,45.19939422607422,84.82549285888672,94.09598541259766,110.04296112060547,34.271385192871094,106.89039611816406,57.930416107177734,91.68657684326172,37.610652923583984
